repeat,strength_index,renal_effect_sd,method,metric,value,denominator
314,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11917098445595854,193
315,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.781,1000
315,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.34806629834254144,181
315,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.837,1000
315,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11602209944751381,181
315,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.834,1000
315,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.11602209944751381,181
316,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.76,1000
316,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.36082474226804123,194
316,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.808,1000
316,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15979381443298968,194
316,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.81,1000
316,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15463917525773196,194
317,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.776,1000
317,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.38636363636363635,176
317,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.831,1000
317,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1534090909090909,176
317,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.827,1000
317,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1590909090909091,176
318,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.784,1000
318,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.31088082901554404,193
318,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.826,1000
318,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13471502590673576,193
318,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.826,1000
318,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13471502590673576,193
319,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.784,1000
319,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3793103448275862,174
319,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.825,1000
319,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15517241379310345,174
319,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.825,1000
319,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15517241379310345,174
320,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.776,1000
320,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.35714285714285715,182
320,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.827,1000
320,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1043956043956044,182
320,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.826,1000
320,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1043956043956044,182
321,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.778,1000
321,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.367816091954023,174
321,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.802,1000
321,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.14942528735632185,174
321,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.803,1000
321,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14942528735632185,174
322,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.767,1000
322,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4198895027624309,181
322,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.8,1000
322,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15469613259668508,181
322,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.8,1000
322,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.15469613259668508,181
323,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.756,1000
323,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3439153439153439,189
323,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.81,1000
323,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.13227513227513227,189
323,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.811,1000
323,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12698412698412698,189
324,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.77,1000
324,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3770491803278688,183
324,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.824,1000
324,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.15300546448087432,183
324,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.823,1000
324,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.14754098360655737,183
325,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.751,1000
325,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.40437158469945356,183
325,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.798,1000
325,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11475409836065574,183
325,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.8,1000
325,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.1092896174863388,183
326,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.773,1000
326,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.39106145251396646,179
326,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.828,1000
326,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1340782122905028,179
326,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.829,1000
326,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.13966480446927373,179
327,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.77,1000
327,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3915343915343915,189
327,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.813,1000
327,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12698412698412698,189
327,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.813,1000
327,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12698412698412698,189
328,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.767,1000
328,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.39080459770114945,174
328,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.808,1000
328,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12643678160919541,174
328,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
328,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12643678160919541,174
329,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.747,1000
329,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.4692737430167598,179
329,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.805,1000
329,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.1340782122905028,179
329,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.806,1000
329,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12849162011173185,179
330,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.797,1000
330,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3743016759776536,179
330,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.822,1000
330,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.12849162011173185,179
330,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.822,1000
330,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.12849162011173185,179
331,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.77,1000
331,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3604060913705584,197
331,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.811,1000
331,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.17258883248730963,197
331,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.814,1000
331,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.16243654822335024,197
332,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.762,1000
332,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.35795454545454547,176
332,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.828,1000
332,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09659090909090909,176
332,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.826,1000
332,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.10227272727272728,176
333,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.766,1000
333,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3546511627906977,172
333,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.823,1000
333,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.09302325581395349,172
333,3,2.25,Structural causal model (counterfactual),true_mechanism_accuracy,0.82,1000
333,3,2.25,Structural causal model (counterfactual),false_atrial_confounded_competing,0.09883720930232558,172
334,3,2.25,Associative logistic regression (biomarkers only),true_mechanism_accuracy,0.785,1000
334,3,2.25,Associative logistic regression (biomarkers only),false_atrial_confounded_competing,0.3333333333333333,168
334,3,2.25,Associative logistic regression (+ kidney status),true_mechanism_accuracy,0.819,1000
334,3,2.25,Associative logistic regression (+ kidney status),false_atrial_confounded_competing,0.11904761904761904,168
